  4     1452   (25)   15 :  0.068 0.164 0.046 0.056 0.033 0.028 0.041 0.154 0.092 0.042 0.043 0.038 0.040 0.037 0.039 0.034 0.045     (0.000,0.315) (0.000,0.617) (0.000,0.225) (0.000,0.274) (0.000,0.161) (0.000,0.139) (0.000,0.204) (0.000,0.581) (0.000,0.406) (0.000,0.209) (0.000,0.211) (0.000,0.189) (0.000,0.197) (0.000,0.184) (0.000,0.195) (0.000,0.166) (0.000,0.221) 
167     2471    (0)   11 :  0.041 0.042 0.059 0.071 0.068 0.090 0.064 0.043 0.044 0.035 0.062 0.070 0.068 0.074 0.045 0.064 0.062     (0.000,0.200) (0.000,0.205) (0.000,0.288) (0.000,0.344) (0.000,0.328) (0.000,0.418) (0.000,0.311) (0.000,0.210) (0.000,0.215) (0.000,0.170) (0.000,0.303) (0.000,0.338) (0.000,0.328) (0.000,0.353) (0.000,0.222) (0.000,0.310) (0.000,0.301) 
178       97    (0)   15 :  0.043 0.068 0.056 0.080 0.047 0.048 0.054 0.078 0.070 0.056 0.070 0.058 0.056 0.052 0.066 0.043 0.055     (0.000,0.211) (0.000,0.322) (0.000,0.273) (0.000,0.377) (0.000,0.231) (0.000,0.237) (0.000,0.265) (0.000,0.357) (0.000,0.321) (0.000,0.273) (0.000,0.337) (0.000,0.285) (0.000,0.273) (0.000,0.252) (0.000,0.319) (0.000,0.213) (0.000,0.267) 
179     3529   (25)   15 :  0.052 0.049 0.070 0.052 0.070 0.071 0.063 0.056 0.040 0.048 0.059 0.079 0.057 0.055 0.073 0.066 0.040     (0.000,0.255) (0.000,0.239) (0.000,0.338) (0.000,0.255) (0.000,0.337) (0.000,0.341) (0.000,0.305) (0.000,0.273) (0.000,0.197) (0.000,0.236) (0.000,0.288) (0.000,0.377) (0.000,0.278) (0.000,0.267) (0.000,0.349) (0.000,0.321) (0.000,0.199) 
183     1500    (0)    2 :  0.061 0.165 0.056 0.043 0.042 0.052 0.041 0.091 0.106 0.038 0.045 0.036 0.047 0.042 0.044 0.044 0.045     (0.000,0.294) (0.000,0.599) (0.000,0.277) (0.000,0.215) (0.000,0.206) (0.000,0.254) (0.000,0.201) (0.000,0.407) (0.000,0.449) (0.000,0.190) (0.000,0.224) (0.000,0.178) (0.000,0.232) (0.000,0.205) (0.000,0.220) (0.000,0.219) (0.000,0.222) 
188      403    (0)    3 :  0.031 0.057 0.072 0.047 0.051 0.041 0.062 0.060 0.065 0.052 0.045 0.045 0.042 0.041 0.176 0.056 0.057     (0.000,0.151) (0.000,0.270) (0.000,0.344) (0.000,0.232) (0.000,0.250) (0.000,0.203) (0.000,0.301) (0.000,0.286) (0.000,0.296) (0.000,0.250) (0.000,0.224) (0.000,0.221) (0.000,0.205) (0.000,0.201) (0.000,0.604) (0.000,0.275) (0.000,0.277) 
195     2323    (0)   10 :  0.037 0.069 0.053 0.087 0.063 0.052 0.066 0.045 0.038 0.057 0.056 0.046 0.053 0.072 0.060 0.057 0.089     (0.000,0.184) (0.000,0.326) (0.000,0.259) (0.000,0.405) (0.000,0.306) (0.000,0.257) (0.000,0.321) (0.000,0.216) (0.000,0.189) (0.000,0.280) (0.000,0.275) (0.000,0.226) (0.000,0.259) (0.000,0.344) (0.000,0.295) (0.000,0.279) (0.000,0.408) 
199      100    (0)   15 :  0.039 0.043 0.054 0.061 0.049 0.055 0.058 0.111 0.089 0.055 0.060 0.046 0.049 0.064 0.059 0.051 0.058     (0.000,0.188) (0.000,0.207) (0.000,0.262) (0.000,0.295) (0.000,0.239) (0.000,0.271) (0.000,0.285) (0.000,0.418) (0.000,0.381) (0.000,0.271) (0.000,0.289) (0.000,0.227) (0.000,0.239) (0.000,0.310) (0.000,0.284) (0.000,0.247) (0.000,0.284) 
200     3514    (0)   15 :  0.035 0.026 0.050 0.065 0.060 0.061 0.065 0.040 0.030 0.116 0.057 0.065 0.066 0.067 0.067 0.062 0.066     (0.000,0.173) (0.000,0.130) (0.000,0.246) (0.000,0.315) (0.000,0.290) (0.000,0.298) (0.000,0.319) (0.000,0.198) (0.000,0.150) (0.000,0.503) (0.000,0.280) (0.000,0.316) (0.000,0.323) (0.000,0.325) (0.000,0.324) (0.000,0.304) (0.000,0.320) 
203     3505   (12)   15 :  0.037 0.035 0.061 0.051 0.051 0.049 0.071 0.033 0.094 0.071 0.050 0.060 0.049 0.046 0.125 0.058 0.058     (0.000,0.179) (0.000,0.173) (0.000,0.298) (0.000,0.250) (0.000,0.253) (0.000,0.238) (0.000,0.342) (0.000,0.165) (0.000,0.392) (0.000,0.339) (0.000,0.245) (0.000,0.295) (0.000,0.241) (0.000,0.226) (0.000,0.525) (0.000,0.283) (0.000,0.286) 
208      128    (0)   15 :  0.079 0.047 0.058 0.045 0.063 0.075 0.056 0.048 0.045 0.052 0.079 0.057 0.067 0.068 0.074 0.052 0.035     (0.000,0.362) (0.000,0.229) (0.000,0.281) (0.000,0.220) (0.000,0.306) (0.000,0.356) (0.000,0.277) (0.000,0.236) (0.000,0.224) (0.000,0.254) (0.000,0.379) (0.000,0.277) (0.000,0.327) (0.000,0.327) (0.000,0.358) (0.000,0.254) (0.000,0.171) 
214     1614    (0)   15 :  0.044 0.029 0.050 0.046 0.057 0.087 0.060 0.038 0.038 0.087 0.078 0.048 0.097 0.047 0.094 0.063 0.038     (0.000,0.214) (0.000,0.142) (0.000,0.248) (0.000,0.225) (0.000,0.277) (0.000,0.401) (0.000,0.294) (0.000,0.187) (0.000,0.186) (0.000,0.382) (0.000,0.370) (0.000,0.235) (0.000,0.439) (0.000,0.230) (0.000,0.405) (0.000,0.306) (0.000,0.186) 
215     2387    (0)    7 :  0.038 0.061 0.084 0.065 0.065 0.054 0.083 0.042 0.032 0.045 0.060 0.066 0.051 0.048 0.088 0.053 0.065     (0.000,0.187) (0.000,0.287) (0.000,0.391) (0.000,0.315) (0.000,0.310) (0.000,0.265) (0.000,0.388) (0.000,0.203) (0.000,0.159) (0.000,0.220) (0.000,0.290) (0.000,0.317) (0.000,0.249) (0.000,0.237) (0.000,0.407) (0.000,0.257) (0.000,0.314) 
216     1564    (0)    2 :  0.040 0.045 0.089 0.067 0.074 0.047 0.103 0.038 0.031 0.061 0.063 0.071 0.065 0.044 0.064 0.045 0.053     (0.000,0.193) (0.000,0.213) (0.000,0.337) (0.000,0.302) (0.000,0.332) (0.000,0.225) (0.000,0.403) (0.000,0.187) (0.000,0.153) (0.000,0.274) (0.000,0.284) (0.000,0.311) (0.000,0.289) (0.000,0.211) (0.000,0.291) (0.000,0.214) (0.000,0.243) 
218     2617    (0)    4 :  0.045 0.030 0.064 0.047 0.069 0.061 0.065 0.044 0.058 0.051 0.085 0.055 0.078 0.054 0.068 0.064 0.064     (0.000,0.215) (0.000,0.148) (0.000,0.308) (0.000,0.229) (0.000,0.330) (0.000,0.294) (0.000,0.315) (0.000,0.215) (0.000,0.280) (0.000,0.252) (0.000,0.397) (0.000,0.267) (0.000,0.371) (0.000,0.263) (0.000,0.328) (0.000,0.308) (0.000,0.307) 
223     1775    (0)    4 :  0.058 0.066 0.060 0.081 0.047 0.050 0.074 0.039 0.037 0.079 0.045 0.058 0.054 0.047 0.058 0.071 0.077     (0.000,0.276) (0.000,0.309) (0.000,0.293) (0.000,0.380) (0.000,0.231) (0.000,0.245) (0.000,0.351) (0.000,0.190) (0.000,0.181) (0.000,0.370) (0.000,0.221) (0.000,0.282) (0.000,0.262) (0.000,0.231) (0.000,0.281) (0.000,0.338) (0.000,0.362) 
232       18    (0)    9 :  0.045 0.056 0.039 0.034 0.030 0.028 0.036 0.104 0.354 0.036 0.033 0.032 0.033 0.029 0.040 0.035 0.038     (0.000,0.214) (0.000,0.270) (0.000,0.190) (0.000,0.166) (0.000,0.149) (0.000,0.139) (0.000,0.175) (0.000,0.442) (0.000,0.761) (0.000,0.176) (0.000,0.164) (0.000,0.157) (0.000,0.164) (0.000,0.141) (0.000,0.198) (0.000,0.173) (0.000,0.188) 
233     3266   (12)   15 :  0.060 0.043 0.052 0.064 0.050 0.046 0.062 0.055 0.058 0.076 0.049 0.044 0.056 0.038 0.137 0.051 0.060     (0.000,0.284) (0.000,0.210) (0.000,0.256) (0.000,0.306) (0.000,0.247) (0.000,0.226) (0.000,0.303) (0.000,0.264) (0.000,0.270) (0.000,0.349) (0.000,0.239) (0.000,0.216) (0.000,0.275) (0.000,0.188) (0.000,0.524) (0.000,0.249) (0.000,0.291) 
234     2130    (0)   15 :  0.033 0.031 0.083 0.058 0.064 0.063 0.072 0.040 0.042 0.067 0.068 0.054 0.072 0.052 0.093 0.063 0.044     (0.000,0.165) (0.000,0.152) (0.000,0.390) (0.000,0.286) (0.000,0.313) (0.000,0.306) (0.000,0.348) (0.000,0.199) (0.000,0.207) (0.000,0.325) (0.000,0.330) (0.000,0.265) (0.000,0.345) (0.000,0.255) (0.000,0.430) (0.000,0.306) (0.000,0.219) 
241      590    (0)   10 :  0.040 0.056 0.045 0.085 0.059 0.061 0.061 0.043 0.030 0.104 0.047 0.061 0.062 0.059 0.056 0.060 0.072     (0.000,0.196) (0.000,0.270) (0.000,0.220) (0.000,0.394) (0.000,0.289) (0.000,0.298) (0.000,0.299) (0.000,0.213) (0.000,0.150) (0.000,0.460) (0.000,0.230) (0.000,0.300) (0.000,0.303) (0.000,0.287) (0.000,0.273) (0.000,0.291) (0.000,0.343) 
244      755    (0)    4 :  0.027 0.132 0.045 0.080 0.058 0.065 0.049 0.033 0.039 0.044 0.062 0.047 0.056 0.051 0.051 0.068 0.095     (0.000,0.132) (0.000,0.514) (0.000,0.223) (0.000,0.373) (0.000,0.284) (0.000,0.313) (0.000,0.239) (0.000,0.161) (0.000,0.192) (0.000,0.218) (0.000,0.301) (0.000,0.231) (0.000,0.273) (0.000,0.247) (0.000,0.251) (0.000,0.324) (0.000,0.432) 
